step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
12943,PLACE_PROTOTYPE_PART,MON-F-13345,-Z,MON-F-13185,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12944,PLACE_PROTOTYPE_PART,MON-F-13346,-Z,MON-F-13292,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12945,PLACE_PROTOTYPE_PART,MON-F-13347,-Z,MON-F-13186,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12946,PLACE_PROTOTYPE_PART,MON-F-13348,-Z,MON-F-13186,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12947,PLACE_PROTOTYPE_PART,MON-F-13349,-Z,MON-F-13196,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12948,PLACE_PROTOTYPE_PART,MON-F-13350,-Z,MON-F-13215,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12949,PLACE_PROTOTYPE_PART,MON-F-13351,-Z,MON-F-13215,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12950,PLACE_PROTOTYPE_PART,MON-F-13352,-Z,MON-F-13215,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12951,PLACE_PROTOTYPE_PART,MON-F-13353,-Z,MON-F-13251,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12952,PLACE_PROTOTYPE_PART,MON-F-13354,-Z,MON-F-13274,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12953,PLACE_PROTOTYPE_PART,MON-F-13355,-Z,MON-F-13274,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12954,PLACE_PROTOTYPE_PART,MON-F-13356,-Z,MON-F-13293,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12955,PLACE_PROTOTYPE_PART,MON-F-13357,-Z,MON-F-13293,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12956,PLACE_PROTOTYPE_PART,MON-F-13358,-Z,MON-F-13182,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12957,PLACE_PROTOTYPE_PART,MON-F-13359,-Z,MON-F-13183,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12958,PLACE_PROTOTYPE_PART,MON-F-13360,-Z,MON-F-13183,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12959,PLACE_PROTOTYPE_PART,MON-F-13361,-Z,MON-F-13198,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12960,PLACE_PROTOTYPE_PART,MON-F-13362,-Z,MON-F-13217,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12961,PLACE_PROTOTYPE_PART,MON-F-13363,-Z,MON-F-13217,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12962,PLACE_PROTOTYPE_PART,MON-F-13364,-Z,MON-F-13253,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12963,PLACE_PROTOTYPE_PART,MON-F-13365,-Z,MON-F-13253,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12964,PLACE_PROTOTYPE_PART,MON-F-13366,-Z,MON-F-13276,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12965,PLACE_PROTOTYPE_PART,MON-F-13367,-Z,MON-F-13276,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12966,PLACE_PROTOTYPE_PART,MON-F-13368,-Z,MON-F-13276,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12967,PLACE_PROTOTYPE_PART,MON-F-13369,-Z,MON-F-13295,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12968,PLACE_PROTOTYPE_PART,MON-F-13370,-Z,MON-F-13188,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12969,PLACE_PROTOTYPE_PART,MON-F-13371,-Z,MON-F-13200,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12970,PLACE_PROTOTYPE_PART,MON-F-13372,-Z,MON-F-13200,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12971,PLACE_PROTOTYPE_PART,MON-F-13373,-Z,MON-F-13200,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12972,PLACE_PROTOTYPE_PART,MON-F-13374,-Z,MON-F-13219,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12973,PLACE_PROTOTYPE_PART,MON-F-13375,-Z,MON-F-13255,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12974,PLACE_PROTOTYPE_PART,MON-F-13376,-Z,MON-F-13255,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12975,PLACE_PROTOTYPE_PART,MON-F-13377,-Z,MON-F-13278,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12976,PLACE_PROTOTYPE_PART,MON-F-13378,-Z,MON-F-13278,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12977,PLACE_PROTOTYPE_PART,MON-F-13379,-Z,MON-F-13297,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12978,PLACE_PROTOTYPE_PART,MON-F-13380,-Z,MON-F-13297,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12979,PLACE_PROTOTYPE_PART,MON-F-13381,-Z,MON-F-13201,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12980,PLACE_PROTOTYPE_PART,MON-F-13382,-Z,MON-F-13202,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12981,PLACE_PROTOTYPE_PART,MON-F-13383,-Z,MON-F-13221,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12982,PLACE_PROTOTYPE_PART,MON-F-13384,-Z,MON-F-13221,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12983,PLACE_PROTOTYPE_PART,MON-F-13385,-Z,MON-F-13257,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12984,PLACE_PROTOTYPE_PART,MON-F-13386,-Z,MON-F-13257,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12985,PLACE_PROTOTYPE_PART,MON-F-13387,-Z,MON-F-13280,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12986,PLACE_PROTOTYPE_PART,MON-F-13388,-Z,MON-F-13280,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12987,PLACE_PROTOTYPE_PART,MON-F-13389,-Z,MON-F-13299,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12988,PLACE_PROTOTYPE_PART,MON-F-13390,-Z,MON-F-13298,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12989,PLACE_PROTOTYPE_PART,MON-F-13391,-Z,MON-F-13202,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12990,PLACE_PROTOTYPE_PART,MON-F-13392,-Z,MON-F-13203,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12991,PLACE_PROTOTYPE_PART,MON-F-13393,-Z,MON-F-13205,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12992,PLACE_PROTOTYPE_PART,MON-F-13394,-Z,MON-F-13222,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12993,PLACE_PROTOTYPE_PART,MON-F-13395,-Z,MON-F-13223,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12994,PLACE_PROTOTYPE_PART,MON-F-13396,-Z,MON-F-13259,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12995,PLACE_PROTOTYPE_PART,MON-F-13397,-Z,MON-F-13282,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12996,PLACE_PROTOTYPE_PART,MON-F-13398,-Z,MON-F-13282,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12997,PLACE_PROTOTYPE_PART,MON-F-13399,-Z,MON-F-13282,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12998,PLACE_PROTOTYPE_PART,MON-F-13400,-Z,MON-F-13301,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
12999,PLACE_PROTOTYPE_PART,MON-F-13401,-Z,MON-F-13223,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13000,PLACE_PROTOTYPE_PART,MON-F-13402,-Z,MON-F-13223,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13001,PLACE_PROTOTYPE_PART,MON-F-13403,-Z,MON-F-13223,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13002,PLACE_PROTOTYPE_PART,MON-F-13404,-Z,MON-F-13227,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13003,PLACE_PROTOTYPE_PART,MON-F-13405,-Z,MON-F-13233,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13004,PLACE_PROTOTYPE_PART,MON-F-13406,-Z,MON-F-13261,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13005,PLACE_PROTOTYPE_PART,MON-F-13407,-Z,MON-F-13261,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13006,PLACE_PROTOTYPE_PART,MON-F-13408,-Z,MON-F-13261,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13007,PLACE_PROTOTYPE_PART,MON-F-13409,-Z,MON-F-13283,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13008,PLACE_PROTOTYPE_PART,MON-F-13410,-Z,MON-F-13234,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13009,PLACE_PROTOTYPE_PART,MON-F-13411,-Z,MON-F-13284,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13010,PLACE_PROTOTYPE_PART,MON-F-13412,-Z,MON-F-13235,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13011,PLACE_PROTOTYPE_PART,MON-F-13413,-Z,MON-F-13241,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13012,PLACE_PROTOTYPE_PART,MON-F-13414,-Z,MON-F-13262,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13013,PLACE_PROTOTYPE_PART,MON-F-13415,-Z,MON-F-13262,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13014,PLACE_PROTOTYPE_PART,MON-F-13416,-Z,MON-F-13285,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13015,PLACE_PROTOTYPE_PART,MON-F-13417,-Z,MON-F-13264,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13016,PLACE_PROTOTYPE_PART,MON-F-13457,-Z,MON-F-13305,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13017,PLACE_PROTOTYPE_PART,MON-F-13465,-Z,MON-F-13306,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13018,PLACE_PROTOTYPE_PART,MON-F-13458,-Z,MON-F-13307,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13019,PLACE_PROTOTYPE_PART,MON-F-13466,-Z,MON-F-13308,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13020,PLACE_PROTOTYPE_PART,MON-F-13488,-Z,MON-F-13310,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13021,PLACE_PROTOTYPE_PART,MON-F-13450,-Z,MON-F-13312,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13022,PLACE_PROTOTYPE_PART,MON-F-13459,-Z,MON-F-13307,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13023,PLACE_PROTOTYPE_PART,MON-F-13467,-Z,MON-F-13308,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13024,PLACE_PROTOTYPE_PART,MON-F-13489,-Z,MON-F-13310,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13025,PLACE_PROTOTYPE_PART,MON-F-13451,-Z,MON-F-13315,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13026,PLACE_PROTOTYPE_PART,MON-F-13460,-Z,MON-F-13316,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13027,PLACE_PROTOTYPE_PART,MON-F-13468,-Z,MON-F-13318,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13028,PLACE_PROTOTYPE_PART,MON-F-13490,-Z,MON-F-13319,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13029,PLACE_PROTOTYPE_PART,MON-F-13445,-Z,MON-F-13322,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13030,PLACE_PROTOTYPE_PART,MON-F-13452,-Z,MON-F-13316,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13031,PLACE_PROTOTYPE_PART,MON-F-13469,-Z,MON-F-13317,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13032,PLACE_PROTOTYPE_PART,MON-F-13491,-Z,MON-F-13319,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13033,PLACE_PROTOTYPE_PART,MON-F-13446,-Z,MON-F-13324,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13034,PLACE_PROTOTYPE_PART,MON-F-13453,-Z,MON-F-13325,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13035,PLACE_PROTOTYPE_PART,MON-F-13470,-Z,MON-F-13326,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13036,PLACE_PROTOTYPE_PART,MON-F-13492,-Z,MON-F-13328,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13037,PLACE_PROTOTYPE_PART,MON-F-13447,-Z,MON-F-13325,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13038,PLACE_PROTOTYPE_PART,MON-F-13434,-Z,MON-F-13325,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13039,PLACE_PROTOTYPE_PART,MON-F-13471,-Z,MON-F-13327,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13040,PLACE_PROTOTYPE_PART,MON-F-13493,-Z,MON-F-13329,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13041,PLACE_PROTOTYPE_PART,MON-F-13432,-Z,MON-F-13336,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13042,PLACE_PROTOTYPE_PART,MON-F-13435,-Z,MON-F-13338,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13043,PLACE_PROTOTYPE_PART,MON-F-13472,-Z,MON-F-13339,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13044,PLACE_PROTOTYPE_PART,MON-F-13494,-Z,MON-F-13341,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13045,PLACE_PROTOTYPE_PART,MON-F-13510,-Z,MON-F-13343,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13046,PLACE_PROTOTYPE_PART,MON-F-13430,-Z,MON-F-13336,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13047,PLACE_PROTOTYPE_PART,MON-F-13427,-Z,MON-F-13336,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13048,PLACE_PROTOTYPE_PART,MON-F-13436,-Z,MON-F-13337,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13049,PLACE_PROTOTYPE_PART,MON-F-13473,-Z,MON-F-13339,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13050,PLACE_PROTOTYPE_PART,MON-F-13495,-Z,MON-F-13342,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13051,PLACE_PROTOTYPE_PART,MON-F-13511,-Z,MON-F-13343,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13052,PLACE_PROTOTYPE_PART,MON-F-13421,-Z,MON-F-13336,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13053,PLACE_PROTOTYPE_PART,MON-F-13422,-Z,MON-F-13348,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13054,PLACE_PROTOTYPE_PART,MON-F-13437,-Z,MON-F-13351,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13055,PLACE_PROTOTYPE_PART,MON-F-13474,-Z,MON-F-13352,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13056,PLACE_PROTOTYPE_PART,MON-F-13496,-Z,MON-F-13354,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13057,PLACE_PROTOTYPE_PART,MON-F-13512,-Z,MON-F-13356,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13058,PLACE_PROTOTYPE_PART,MON-F-13522,-Z,MON-F-13356,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13059,PLACE_PROTOTYPE_PART,MON-F-13423,-Z,MON-F-13348,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13060,PLACE_PROTOTYPE_PART,MON-F-13438,-Z,MON-F-13350,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13061,PLACE_PROTOTYPE_PART,MON-F-13475,-Z,MON-F-13352,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13062,PLACE_PROTOTYPE_PART,MON-F-13497,-Z,MON-F-13354,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13063,PLACE_PROTOTYPE_PART,MON-F-13513,-Z,MON-F-13356,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13064,PLACE_PROTOTYPE_PART,MON-F-13418,-Z,MON-F-13347,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13065,PLACE_PROTOTYPE_PART,MON-F-13419,-Z,MON-F-13359,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13066,PLACE_PROTOTYPE_PART,MON-F-13424,-Z,MON-F-13360,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13067,PLACE_PROTOTYPE_PART,MON-F-13439,-Z,MON-F-13362,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13068,PLACE_PROTOTYPE_PART,MON-F-13476,-Z,MON-F-13365,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13069,PLACE_PROTOTYPE_PART,MON-F-13498,-Z,MON-F-13366,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13070,PLACE_PROTOTYPE_PART,MON-F-13514,-Z,MON-F-13368,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13071,PLACE_PROTOTYPE_PART,MON-F-13420,-Z,MON-F-13359,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13072,PLACE_PROTOTYPE_PART,MON-F-13425,-Z,MON-F-13360,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13073,PLACE_PROTOTYPE_PART,MON-F-13440,-Z,MON-F-13363,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13074,PLACE_PROTOTYPE_PART,MON-F-13477,-Z,MON-F-13364,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13075,PLACE_PROTOTYPE_PART,MON-F-13499,-Z,MON-F-13366,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13076,PLACE_PROTOTYPE_PART,MON-F-13515,-Z,MON-F-13368,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13077,PLACE_PROTOTYPE_PART,MON-F-13426,-Z,MON-F-13372,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13078,PLACE_PROTOTYPE_PART,MON-F-13441,-Z,MON-F-13373,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13079,PLACE_PROTOTYPE_PART,MON-F-13478,-Z,MON-F-13375,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13080,PLACE_PROTOTYPE_PART,MON-F-13500,-Z,MON-F-13377,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13081,PLACE_PROTOTYPE_PART,MON-F-13516,-Z,MON-F-13379,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13082,PLACE_PROTOTYPE_PART,MON-F-13428,-Z,MON-F-13372,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13083,PLACE_PROTOTYPE_PART,MON-F-13442,-Z,MON-F-13373,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13084,PLACE_PROTOTYPE_PART,MON-F-13479,-Z,MON-F-13376,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13085,PLACE_PROTOTYPE_PART,MON-F-13501,-Z,MON-F-13378,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13086,PLACE_PROTOTYPE_PART,MON-F-13517,-Z,MON-F-13379,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13087,PLACE_PROTOTYPE_PART,MON-F-13429,-Z,MON-F-13382,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13088,PLACE_PROTOTYPE_PART,MON-F-13443,-Z,MON-F-13384,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13089,PLACE_PROTOTYPE_PART,MON-F-13480,-Z,MON-F-13385,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13090,PLACE_PROTOTYPE_PART,MON-F-13502,-Z,MON-F-13387,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13091,PLACE_PROTOTYPE_PART,MON-F-13518,-Z,MON-F-13389,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13092,PLACE_PROTOTYPE_PART,MON-F-13431,-Z,MON-F-13382,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13093,PLACE_PROTOTYPE_PART,MON-F-13519,-Z,MON-F-13389,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13094,PLACE_PROTOTYPE_PART,MON-F-13433,-Z,MON-F-13382,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13095,PLACE_PROTOTYPE_PART,MON-F-13444,-Z,MON-F-13383,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13096,PLACE_PROTOTYPE_PART,MON-F-13481,-Z,MON-F-13385,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13097,PLACE_PROTOTYPE_PART,MON-F-13503,-Z,MON-F-13388,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13098,PLACE_PROTOTYPE_PART,MON-F-13520,-Z,MON-F-13389,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13099,PLACE_PROTOTYPE_PART,MON-F-13448,-Z,MON-F-13394,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13100,PLACE_PROTOTYPE_PART,MON-F-13482,-Z,MON-F-13396,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13101,PLACE_PROTOTYPE_PART,MON-F-13504,-Z,MON-F-13397,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13102,PLACE_PROTOTYPE_PART,MON-F-13521,-Z,MON-F-13399,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13103,PLACE_PROTOTYPE_PART,MON-F-13449,-Z,MON-F-13401,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13104,PLACE_PROTOTYPE_PART,MON-F-13454,-Z,MON-F-13394,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13105,PLACE_PROTOTYPE_PART,MON-F-13455,-Z,MON-F-13402,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13106,PLACE_PROTOTYPE_PART,MON-F-13461,-Z,MON-F-13403,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13107,PLACE_PROTOTYPE_PART,MON-F-13483,-Z,MON-F-13395,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13108,PLACE_PROTOTYPE_PART,MON-F-13505,-Z,MON-F-13397,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13109,PLACE_PROTOTYPE_PART,MON-F-13456,-Z,MON-F-13404,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13110,PLACE_PROTOTYPE_PART,MON-F-13462,-Z,MON-F-13410,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13111,PLACE_PROTOTYPE_PART,MON-F-13484,-Z,MON-F-13406,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13112,PLACE_PROTOTYPE_PART,MON-F-13506,-Z,MON-F-13409,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13113,PLACE_PROTOTYPE_PART,MON-F-13463,-Z,MON-F-13410,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13114,PLACE_PROTOTYPE_PART,MON-F-13485,-Z,MON-F-13406,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13115,PLACE_PROTOTYPE_PART,MON-F-13507,-Z,MON-F-13408,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13116,PLACE_PROTOTYPE_PART,MON-F-13509,-Z,MON-F-13411,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13117,PLACE_PROTOTYPE_PART,MON-F-13464,-Z,MON-F-13412,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13118,PLACE_PROTOTYPE_PART,MON-F-13486,-Z,MON-F-13413,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13119,PLACE_PROTOTYPE_PART,MON-F-13508,-Z,MON-F-13415,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13120,PLACE_PROTOTYPE_PART,MON-F-13487,-Z,MON-F-13413,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13121,PLACE_PROTOTYPE_PART,MON-F-13523,-Z,MON-F-13457,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13122,PLACE_PROTOTYPE_PART,MON-F-13524,-Z,MON-F-13466,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13123,PLACE_PROTOTYPE_PART,MON-F-13525,-Z,MON-F-13458,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13124,PLACE_PROTOTYPE_PART,MON-F-13526,-Z,MON-F-13466,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13125,PLACE_PROTOTYPE_PART,MON-F-13527,-Z,MON-F-13466,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13126,PLACE_PROTOTYPE_PART,MON-F-13528,-Z,MON-F-13466,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13127,PLACE_PROTOTYPE_PART,MON-F-13529,-Z,MON-F-13489,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13128,PLACE_PROTOTYPE_PART,MON-F-13530,-Z,MON-F-13450,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13129,PLACE_PROTOTYPE_PART,MON-F-13531,-Z,MON-F-13459,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13130,PLACE_PROTOTYPE_PART,MON-F-13532,-Z,MON-F-13451,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13131,PLACE_PROTOTYPE_PART,MON-F-13533,-Z,MON-F-13468,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13132,PLACE_PROTOTYPE_PART,MON-F-13534,-Z,MON-F-13468,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13133,PLACE_PROTOTYPE_PART,MON-F-13535,-Z,MON-F-13468,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13134,PLACE_PROTOTYPE_PART,MON-F-13536,-Z,MON-F-13490,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
13135,PLACE_PROTOTYPE_PART,MON-F-13537,-Z,MON-F-13490,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
