step,operation,part_or_aid_id,axis,attach_to,support_stud_sites,support_class,condition
2380,PLACE_PROTOTYPE_PART,COP-C-02495,-Z,COP-C-02359,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2381,PLACE_PROTOTYPE_PART,COP-C-02496,-Z,COP-C-02369,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2382,PLACE_PROTOTYPE_PART,COP-C-02497,-Z,COP-C-02359,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2383,PLACE_PROTOTYPE_PART,COP-C-02498,-Z,COP-C-02370,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2384,PLACE_PROTOTYPE_PART,COP-C-02499,-Z,COP-C-02370,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2385,PLACE_PROTOTYPE_PART,COP-C-02500,-Z,COP-C-02382,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2386,PLACE_PROTOTYPE_PART,COP-C-02501,-Z,COP-C-02382,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2387,PLACE_PROTOTYPE_PART,COP-C-02502,-Z,COP-C-02394,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2388,PLACE_PROTOTYPE_PART,COP-C-02503,-Z,COP-C-02394,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2389,PLACE_PROTOTYPE_PART,COP-C-02504,-Z,COP-C-02405,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2390,PLACE_PROTOTYPE_PART,COP-C-02505,-Z,COP-C-02405,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2391,PLACE_PROTOTYPE_PART,COP-C-02506,-Z,COP-C-02405,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2392,PLACE_PROTOTYPE_PART,COP-C-02507,-Z,COP-C-02416,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2393,PLACE_PROTOTYPE_PART,COP-C-02508,-Z,COP-C-02354,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2394,PLACE_PROTOTYPE_PART,COP-C-02509,-Z,COP-C-02405,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2395,PLACE_PROTOTYPE_PART,COP-C-02425,-Z,COP-C-02371,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2396,PLACE_PROTOTYPE_PART,COP-C-02510,-Z,COP-C-02371,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2397,PLACE_PROTOTYPE_PART,COP-C-02511,-Z,COP-C-02406,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2398,PLACE_PROTOTYPE_PART,COP-C-02512,-Z,COP-C-02383,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2399,PLACE_PROTOTYPE_PART,COP-C-02513,-Z,COP-C-02383,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2400,PLACE_PROTOTYPE_PART,COP-C-02514,-Z,COP-C-02395,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2401,PLACE_PROTOTYPE_PART,COP-C-02532,-Z,COP-C-02430,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2402,PLACE_PROTOTYPE_PART,COP-C-02551,-Z,COP-C-02426,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2403,PLACE_PROTOTYPE_PART,COP-C-02552,-Z,COP-C-02427,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2404,PLACE_PROTOTYPE_PART,COP-C-02563,-Z,COP-C-02432,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2405,PLACE_PROTOTYPE_PART,COP-C-02521,-Z,COP-C-02435,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2406,PLACE_PROTOTYPE_PART,COP-C-02541,-Z,COP-C-02438,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2407,PLACE_PROTOTYPE_PART,COP-C-02553,-Z,COP-C-02439,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2408,PLACE_PROTOTYPE_PART,COP-C-02564,-Z,COP-C-02441,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2409,PLACE_PROTOTYPE_PART,COP-C-02575,-Z,COP-C-02443,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2410,PLACE_PROTOTYPE_PART,COP-C-02584,-Z,COP-C-02444,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2411,PLACE_PROTOTYPE_PART,COP-C-02522,-Z,COP-C-02445,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2412,PLACE_PROTOTYPE_PART,COP-C-02533,-Z,COP-C-02436,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2413,PLACE_PROTOTYPE_PART,COP-C-02542,-Z,COP-C-02437,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2414,PLACE_PROTOTYPE_PART,COP-C-02554,-Z,COP-C-02439,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2415,PLACE_PROTOTYPE_PART,COP-C-02565,-Z,COP-C-02442,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2416,PLACE_PROTOTYPE_PART,COP-C-02576,-Z,COP-C-02444,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2417,PLACE_PROTOTYPE_PART,COP-C-02586,-Z,COP-C-02450,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2418,PLACE_PROTOTYPE_PART,COP-C-02523,-Z,COP-C-02452,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2419,PLACE_PROTOTYPE_PART,COP-C-02534,-Z,COP-C-02453,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2420,PLACE_PROTOTYPE_PART,COP-C-02543,-Z,COP-C-02455,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2421,PLACE_PROTOTYPE_PART,COP-C-02555,-Z,COP-C-02456,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2422,PLACE_PROTOTYPE_PART,COP-C-02566,-Z,COP-C-02458,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2423,PLACE_PROTOTYPE_PART,COP-C-02577,-Z,COP-C-02460,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2424,PLACE_PROTOTYPE_PART,COP-C-02518,-Z,COP-C-02451,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2425,PLACE_PROTOTYPE_PART,COP-C-02524,-Z,COP-C-02453,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2426,PLACE_PROTOTYPE_PART,COP-C-02587,-Z,COP-C-02462,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2427,PLACE_PROTOTYPE_PART,COP-C-02519,-Z,COP-C-02464,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2428,PLACE_PROTOTYPE_PART,COP-C-02525,-Z,COP-C-02452,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2429,PLACE_PROTOTYPE_PART,COP-C-02544,-Z,COP-C-02454,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2430,PLACE_PROTOTYPE_PART,COP-C-02556,-Z,COP-C-02456,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2431,PLACE_PROTOTYPE_PART,COP-C-02567,-Z,COP-C-02458,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2432,PLACE_PROTOTYPE_PART,COP-C-02578,-Z,COP-C-02460,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2433,PLACE_PROTOTYPE_PART,COP-C-02588,-Z,COP-C-02462,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2434,PLACE_PROTOTYPE_PART,COP-C-02515,-Z,COP-C-02466,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2435,PLACE_PROTOTYPE_PART,COP-C-02516,-Z,COP-C-02469,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2436,PLACE_PROTOTYPE_PART,COP-C-02526,-Z,COP-C-02470,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2437,PLACE_PROTOTYPE_PART,COP-C-02545,-Z,COP-C-02472,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2438,PLACE_PROTOTYPE_PART,COP-C-02557,-Z,COP-C-02475,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2439,PLACE_PROTOTYPE_PART,COP-C-02568,-Z,COP-C-02476,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2440,PLACE_PROTOTYPE_PART,COP-C-02579,-Z,COP-C-02478,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2441,PLACE_PROTOTYPE_PART,COP-C-02589,-Z,COP-C-02480,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2442,PLACE_PROTOTYPE_PART,COP-C-02517,-Z,COP-C-02469,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2443,PLACE_PROTOTYPE_PART,COP-C-02527,-Z,COP-C-02470,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2444,PLACE_PROTOTYPE_PART,COP-C-02546,-Z,COP-C-02473,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2445,PLACE_PROTOTYPE_PART,COP-C-02558,-Z,COP-C-02474,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2446,PLACE_PROTOTYPE_PART,COP-C-02569,-Z,COP-C-02476,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2447,PLACE_PROTOTYPE_PART,COP-C-02580,-Z,COP-C-02478,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2448,PLACE_PROTOTYPE_PART,COP-C-02590,-Z,COP-C-02480,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2449,PLACE_PROTOTYPE_PART,COP-C-02520,-Z,COP-C-02482,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2450,PLACE_PROTOTYPE_PART,COP-C-02528,-Z,COP-C-02484,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2451,PLACE_PROTOTYPE_PART,COP-C-02547,-Z,COP-C-02485,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2452,PLACE_PROTOTYPE_PART,COP-C-02559,-Z,COP-C-02487,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2453,PLACE_PROTOTYPE_PART,COP-C-02570,-Z,COP-C-02489,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2454,PLACE_PROTOTYPE_PART,COP-C-02581,-Z,COP-C-02492,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2455,PLACE_PROTOTYPE_PART,COP-C-02591,-Z,COP-C-02493,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2456,PLACE_PROTOTYPE_PART,COP-C-02529,-Z,COP-C-02495,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2457,PLACE_PROTOTYPE_PART,COP-C-02535,-Z,COP-C-02484,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2458,PLACE_PROTOTYPE_PART,COP-C-02548,-Z,COP-C-02485,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2459,PLACE_PROTOTYPE_PART,COP-C-02560,-Z,COP-C-02488,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2460,PLACE_PROTOTYPE_PART,COP-C-02571,-Z,COP-C-02490,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2461,PLACE_PROTOTYPE_PART,COP-C-02582,-Z,COP-C-02491,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2462,PLACE_PROTOTYPE_PART,COP-C-02530,-Z,COP-C-02497,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2463,PLACE_PROTOTYPE_PART,COP-C-02536,-Z,COP-C-02499,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2464,PLACE_PROTOTYPE_PART,COP-C-02549,-Z,COP-C-02501,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2465,PLACE_PROTOTYPE_PART,COP-C-02561,-Z,COP-C-02502,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2466,PLACE_PROTOTYPE_PART,COP-C-02572,-Z,COP-C-02504,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2467,PLACE_PROTOTYPE_PART,COP-C-02583,-Z,COP-C-02506,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2468,PLACE_PROTOTYPE_PART,COP-C-02585,-Z,COP-C-02507,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2469,PLACE_PROTOTYPE_PART,COP-C-02537,-Z,COP-C-02498,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2470,PLACE_PROTOTYPE_PART,COP-C-02539,-Z,COP-C-02499,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2471,PLACE_PROTOTYPE_PART,COP-C-02531,-Z,COP-C-02499,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2472,PLACE_PROTOTYPE_PART,COP-C-02550,-Z,COP-C-02500,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2473,PLACE_PROTOTYPE_PART,COP-C-02562,-Z,COP-C-02502,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2474,PLACE_PROTOTYPE_PART,COP-C-02573,-Z,COP-C-02505,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2475,PLACE_PROTOTYPE_PART,COP-C-02538,-Z,COP-C-02498,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2476,PLACE_PROTOTYPE_PART,COP-C-02574,-Z,COP-C-02504,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2477,PLACE_PROTOTYPE_PART,COP-C-02540,-Z,COP-C-02425,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2478,PLACE_PROTOTYPE_PART,COP-C-02593,-Z,COP-C-02521,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2479,PLACE_PROTOTYPE_PART,COP-C-02594,-Z,COP-C-02521,7,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2480,PLACE_PROTOTYPE_PART,COP-C-02595,-Z,COP-C-02541,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2481,PLACE_PROTOTYPE_PART,COP-C-02596,-Z,COP-C-02541,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2482,PLACE_PROTOTYPE_PART,COP-C-02597,-Z,COP-C-02553,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2483,PLACE_PROTOTYPE_PART,COP-C-02598,-Z,COP-C-02564,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2484,PLACE_PROTOTYPE_PART,COP-C-02599,-Z,COP-C-02564,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2485,PLACE_PROTOTYPE_PART,COP-C-02600,-Z,COP-C-02521,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2486,PLACE_PROTOTYPE_PART,COP-C-02601,-Z,COP-C-02541,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2487,PLACE_PROTOTYPE_PART,COP-C-02602,-Z,COP-C-02564,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2488,PLACE_PROTOTYPE_PART,COP-C-02603,-Z,COP-C-02564,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2489,PLACE_PROTOTYPE_PART,COP-C-02604,-Z,COP-C-02521,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2490,PLACE_PROTOTYPE_PART,COP-C-02605,-Z,COP-C-02521,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2491,PLACE_PROTOTYPE_PART,COP-C-02606,-Z,COP-C-02575,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2492,PLACE_PROTOTYPE_PART,COP-C-02607,-Z,COP-C-02576,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2493,PLACE_PROTOTYPE_PART,COP-C-02608,-Z,COP-C-02523,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2494,PLACE_PROTOTYPE_PART,COP-C-02609,-Z,COP-C-02533,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2495,PLACE_PROTOTYPE_PART,COP-C-02610,-Z,COP-C-02543,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2496,PLACE_PROTOTYPE_PART,COP-C-02611,-Z,COP-C-02543,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2497,PLACE_PROTOTYPE_PART,COP-C-02612,-Z,COP-C-02543,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2498,PLACE_PROTOTYPE_PART,COP-C-02613,-Z,COP-C-02555,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2499,PLACE_PROTOTYPE_PART,COP-C-02614,-Z,COP-C-02566,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2500,PLACE_PROTOTYPE_PART,COP-C-02615,-Z,COP-C-02566,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2501,PLACE_PROTOTYPE_PART,COP-C-02616,-Z,COP-C-02577,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2502,PLACE_PROTOTYPE_PART,COP-C-02617,-Z,COP-C-02577,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2503,PLACE_PROTOTYPE_PART,COP-C-02618,-Z,COP-C-02577,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2504,PLACE_PROTOTYPE_PART,COP-C-02619,-Z,COP-C-02518,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2505,PLACE_PROTOTYPE_PART,COP-C-02620,-Z,COP-C-02525,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2506,PLACE_PROTOTYPE_PART,COP-C-02621,-Z,COP-C-02588,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2507,PLACE_PROTOTYPE_PART,COP-C-02622,-Z,COP-C-02516,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2508,PLACE_PROTOTYPE_PART,COP-C-02623,-Z,COP-C-02526,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2509,PLACE_PROTOTYPE_PART,COP-C-02624,-Z,COP-C-02526,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2510,PLACE_PROTOTYPE_PART,COP-C-02625,-Z,COP-C-02545,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2511,PLACE_PROTOTYPE_PART,COP-C-02626,-Z,COP-C-02545,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2512,PLACE_PROTOTYPE_PART,COP-C-02627,-Z,COP-C-02545,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2513,PLACE_PROTOTYPE_PART,COP-C-02628,-Z,COP-C-02557,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2514,PLACE_PROTOTYPE_PART,COP-C-02629,-Z,COP-C-02568,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2515,PLACE_PROTOTYPE_PART,COP-C-02630,-Z,COP-C-02568,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2516,PLACE_PROTOTYPE_PART,COP-C-02631,-Z,COP-C-02579,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2517,PLACE_PROTOTYPE_PART,COP-C-02632,-Z,COP-C-02579,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2518,PLACE_PROTOTYPE_PART,COP-C-02633,-Z,COP-C-02589,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2519,PLACE_PROTOTYPE_PART,COP-C-02634,-Z,COP-C-02517,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2520,PLACE_PROTOTYPE_PART,COP-C-02635,-Z,COP-C-02517,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2521,PLACE_PROTOTYPE_PART,COP-C-02636,-Z,COP-C-02528,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2522,PLACE_PROTOTYPE_PART,COP-C-02637,-Z,COP-C-02547,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2523,PLACE_PROTOTYPE_PART,COP-C-02638,-Z,COP-C-02547,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2524,PLACE_PROTOTYPE_PART,COP-C-02639,-Z,COP-C-02547,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2525,PLACE_PROTOTYPE_PART,COP-C-02640,-Z,COP-C-02559,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2526,PLACE_PROTOTYPE_PART,COP-C-02641,-Z,COP-C-02570,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2527,PLACE_PROTOTYPE_PART,COP-C-02642,-Z,COP-C-02570,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2528,PLACE_PROTOTYPE_PART,COP-C-02643,-Z,COP-C-02581,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2529,PLACE_PROTOTYPE_PART,COP-C-02644,-Z,COP-C-02581,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2530,PLACE_PROTOTYPE_PART,COP-C-02645,-Z,COP-C-02580,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2531,PLACE_PROTOTYPE_PART,COP-C-02646,-Z,COP-C-02520,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2532,PLACE_PROTOTYPE_PART,COP-C-02647,-Z,COP-C-02528,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2533,PLACE_PROTOTYPE_PART,COP-C-02648,-Z,COP-C-02528,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2534,PLACE_PROTOTYPE_PART,COP-C-02649,-Z,COP-C-02581,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2535,PLACE_PROTOTYPE_PART,COP-C-02650,-Z,COP-C-02529,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2536,PLACE_PROTOTYPE_PART,COP-C-02651,-Z,COP-C-02535,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2537,PLACE_PROTOTYPE_PART,COP-C-02652,-Z,COP-C-02549,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2538,PLACE_PROTOTYPE_PART,COP-C-02653,-Z,COP-C-02549,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2539,PLACE_PROTOTYPE_PART,COP-C-02654,-Z,COP-C-02549,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2540,PLACE_PROTOTYPE_PART,COP-C-02655,-Z,COP-C-02561,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2541,PLACE_PROTOTYPE_PART,COP-C-02656,-Z,COP-C-02572,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2542,PLACE_PROTOTYPE_PART,COP-C-02657,-Z,COP-C-02572,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2543,PLACE_PROTOTYPE_PART,COP-C-02658,-Z,COP-C-02572,6,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2544,PLACE_PROTOTYPE_PART,COP-C-02659,-Z,COP-C-02582,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2545,PLACE_PROTOTYPE_PART,COP-C-02660,-Z,COP-C-02582,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2546,PLACE_PROTOTYPE_PART,COP-C-02661,-Z,COP-C-02536,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2547,PLACE_PROTOTYPE_PART,COP-C-02662,-Z,COP-C-02531,3,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2548,PLACE_PROTOTYPE_PART,COP-C-02663,-Z,COP-C-02531,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2549,PLACE_PROTOTYPE_PART,COP-C-02664,-Z,COP-C-02573,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2550,PLACE_PROTOTYPE_PART,COP-C-02665,-Z,COP-C-02538,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2551,PLACE_PROTOTYPE_PART,COP-C-02666,-Z,COP-C-02538,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2552,PLACE_PROTOTYPE_PART,COP-C-02667,-Z,COP-C-02550,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2553,PLACE_PROTOTYPE_PART,COP-C-02668,-Z,COP-C-02550,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2554,PLACE_PROTOTYPE_PART,COP-C-02669,-Z,COP-C-02562,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2555,PLACE_PROTOTYPE_PART,COP-C-02670,-Z,COP-C-02562,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2556,PLACE_PROTOTYPE_PART,COP-C-02592,-Z,COP-C-02540,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2557,PLACE_PROTOTYPE_PART,COP-C-02693,-Z,COP-C-02593,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2558,PLACE_PROTOTYPE_PART,COP-C-02699,-Z,COP-C-02594,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2559,PLACE_PROTOTYPE_PART,COP-C-02722,-Z,COP-C-02597,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2560,PLACE_PROTOTYPE_PART,COP-C-02684,-Z,COP-C-02593,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2561,PLACE_PROTOTYPE_PART,COP-C-02711,-Z,COP-C-02595,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2562,PLACE_PROTOTYPE_PART,COP-C-02712,-Z,COP-C-02596,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2563,PLACE_PROTOTYPE_PART,COP-C-02724,-Z,COP-C-02598,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2564,PLACE_PROTOTYPE_PART,COP-C-02685,-Z,COP-C-02604,2,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2565,PLACE_PROTOTYPE_PART,COP-C-02700,-Z,COP-C-02594,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2566,PLACE_PROTOTYPE_PART,COP-C-02713,-Z,COP-C-02597,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2567,PLACE_PROTOTYPE_PART,COP-C-02725,-Z,COP-C-02598,8,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2568,PLACE_PROTOTYPE_PART,COP-C-02734,-Z,COP-C-02603,4,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2569,PLACE_PROTOTYPE_PART,COP-C-02686,-Z,COP-C-02604,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2570,PLACE_PROTOTYPE_PART,COP-C-02694,-Z,COP-C-02605,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2571,PLACE_PROTOTYPE_PART,COP-C-02743,-Z,COP-C-02607,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
2572,PLACE_PROTOTYPE_PART,COP-C-02687,-Z,COP-C-02609,1,SEATED_NOMINAL,Physical retention and load capacity UNKNOWN
